frame,animal_0_Nose_x,animal_0_Nose_y,animal_0_Mid-center_x,animal_0_Mid-center_y,animal_0_Tail-base_x,animal_0_Tail-base_y,animal_1_Nose_x,animal_1_Nose_y,animal_1_Mid-center_x,animal_1_Mid-center_y,animal_1_Tail-base_x,animal_1_Tail-base_y
15265,324.103759765625,592.624694824219,224.181930541992,520.765441894531,204.649963378906,448.038330078125,667.948974609375,312.367767333984,560.044067382813,352.623077392578,468.798187255859,408.572296142578
15266,321.0322265625,596.336547851563,228.374740600586,520.385864257813,204.959289550781,447.689697265625,680.28857421875,308.372802734375,572.269714355469,341.01904296875,484.609741210938,396.926635742188
15267,320.375305175781,600.435913085938,228.44416809082,520.478759765625,204.957061767578,444.607849121094,692.28955078125,308.772399902344,580.234497070313,336.9794921875,496.68389892578097,388.822845458984
15268,316.899658203125,600.402954101563,232.462661743164,520.428894042969,208.235610961914,444.494262695313,696.918640136719,320.767272949219,584.158142089844,332.885131835938,503.977172851563,376.550018310547
15269,316.807922363281,596.645629882813,232.521011352539,520.315612792969,208.22673034668,444.298828125,696.371948242188,344.45654296875,584.575744628906,328.587219238281,504.60089111328097,361.088806152344
15270,320.668792724609,588.787231445313,228.684921264648,520.468505859375,207.934753417969,444.45965576171903,696.875732421875,356.480041503906,588.541076660156,324.586547851563,504.361480712891,352.282043457031
15271,327.996856689453,580.7607421875,228.200210571289,520.2685546875,204.476211547852,444.515441894531,704.497802734375,360.129333496094,592.444519042969,324.395446777344,501.122894287109,343.790283203125
15272,332.431457519531,568.881958007813,228.152526855469,520.287963867188,203.752304077148,444.788635253906,712.483215332031,360.285339355469,600.23583984375,324.464111328125,504.710571289063,336.516845703125
15273,336.6845703125,556.373779296875,228.682952880859,519.992553710938,200.724746704102,444.566497802734,724.382934570313,352.939422607422,608.420837402344,328.283203125,512.747314453125,335.998840332031
15274,340.730834960938,548.096252441406,228.62646484375,516.517700195313,200.048278808594,444.487213134766,736.079345703125,348.972290039063,620.473815917969,328.493316650391,523.952819824219,332.943054199219
15275,348.408630371094,540.557861328125,232.596801757813,516.483093261719,197.210220336914,448.004516601563,752.524047851563,348.554138183594,632.486389160156,328.210723876953,536.293579101563,336.135955810547
15276,355.689880371094,532.679809570313,236.232055664063,516.41064453125,195.899444580078,448.635925292969,767.947509765625,352.069152832031,648.444580078125,324.652282714844,552.175415039063,336.185180664063
15277,355.688049316406,532.680847167969,236.233825683594,516.411499023438,195.903121948242,448.632690429688,767.945678710938,352.068420410156,648.442504882813,324.651428222656,552.174743652344,336.185180664063
15278,360.114379882813,528.218505859375,240.873184204102,516.23486328125,192.282623291016,455.6630859375,776.737426757813,356.981140136719,660.706909179688,324.374145507813,568.532287597656,332.60595703125
15279,363.989807128906,524.568603515625,244.909805297852,516.317993164063,188.186996459961,460.621459960938,788.441284179688,356.407775878906,672.131225585938,320.366455078125,584.080383300781,320.579162597656
15280,371.875732421875,516.698364257813,252.024810791016,516.045837402344,188.603561401367,464.73016357421903,800.251037597656,344.791442871094,688.661315917969,308.645050048828,603.999450683594,300.091552734375
15281,379.992279052734,516.029663085938,256.780120849609,515.893493652344,192.190078735352,468.380462646484,804.44677734375,344.451782226563,696.197814941406,304.4609375,604.84033203125,293.198364257813
15282,384.494689941406,512.240112304688,264.156494140625,515.757568359375,192.162643432617,476.26611328125,812.475830078125,340.700134277344,700.851745605469,304.296508789063,612.494262695313,296.609893798828
15283,388.697387695313,512.027893066406,272.094512939453,515.730224609375,192.729309082031,484.601806640625,820.127380371094,336.556701660156,704.831665039063,304.580627441406,616.698974609375,301.230224609375
15284,392.831787109375,508.220611572266,272.815826416016,516.149047851563,196.217224121094,492.886962890625,820.919555664063,328.971801757813,708.352722167969,304.506439208984,616.847229003906,308.409515380859
15285,396.575592041016,500.487915039063,276.752014160156,519.845520019531,196.811477661133,496.601135253906,824.605712890625,324.430969238281,708.747131347656,304.458984375,620.50634765625,312.501525878906
15286,403.897796630859,500.385131835938,284.087432861328,516.654968261719,203.86344909668,500.140502929688,824.642333984375,320.183776855469,712.164916992188,304.588592529297,620.733276367188,316.3232421875
15287,403.890472412109,500.383728027344,284.088195800781,516.651672363281,200.877502441406,500.15869140625,824.646850585938,320.187561035156,712.187438964844,304.587158203125,620.717651367188,316.330993652344
15288,409.046051025391,496.48663330078097,288.952819824219,516.179992675781,208.429550170898,496.84326171875,820.723388671875,308.28076171875,712.109008789063,304.860595703125,620.600280761719,316.747131347656
15289,416.459320068359,484.837707519531,300.473449707031,512.52587890625,216.174331665039,493.204833984375,820.717346191406,300.562072753906,712.677795410156,304.888305664063,620.809753417969,317.004943847656
15290,428.478515625,472.696746826172,312.595397949219,508.426818847656,220.365539550781,493.202514648438,824.817016601563,304.500244140625,716.243408203125,304.274841308594,620.883056640625,316.770935058594
15291,444.548126220703,460.822204589844,328.626159667969,503.967651367188,228.065856933594,500.170471191406,832.536865234375,300.613311767578,720.300659179688,301.097900390625,624.413269042969,316.560180664063
15292,484.342987060547,448.678924560547,364.672698974609,493.09991455078097,256.868682861328,516.748657226563,860.277709960938,292.511047363281,740.4267578125,297.326965332031,640.694763183594,313.200103759766
15293,496.538543701172,444.320373535156,380.531616210938,492.1484375,280.911773681641,524.704711914063,880.476196289063,284.552093505859,764.328369140625,293.28759765625,664.386108398438,308.906921386719
15294,508.494659423828,436.486419677734,396.66473388671903,488.558471679688,300.637115478516,528.033508300781,904.522338867188,276.692993164063,788.425598144531,292.270874023438,688.68798828125,300.661743164063
15295,520.673095703125,428.361572265625,412.628784179688,484.464324951172,312.766571044922,524.179626464844,932.130615234375,268.544036865234,812.539184570313,284.259704589844,717.108459472656,288.518615722656
15296,536.332153320313,416.63153076171903,428.508209228516,476.522888183594,328.145050048828,512.665771484375,959.765747070313,268.368225097656,840.495239257813,272.978332519531,748.307922363281,272.482879638672
15297,536.333129882813,416.626831054688,428.52606201171903,476.51824951171903,328.149230957031,512.665161132813,959.774719238281,268.372802734375,840.505493164063,272.979644775391,748.321533203125,272.481292724609
15298,552.738830566406,408.349792480469,444.562072753906,468.109497070313,344.497680664063,504.147857666016,988.811279296875,268.063659667969,872.5771484375,268.533172607422,772.637817382813,272.4130859375
15299,576.616821289063,400.573425292969,468.11981201171903,456.226623535156,364.651184082031,492.55438232421903,1020.34112548828,268.429290771484,904.184143066406,264.976135253906,804.199035644531,276.101745605469
15300,600.429443359375,392.747985839844,488.020690917969,444.92578125,387.982513427734,488.71649169921903,1051.78344726563,260.277465820313,932.708801269531,264.790802001953,836.988037109375,272.322082519531
15301,624.480346679688,388.842834472656,504.722412109375,437.042236328125,408.98797607421903,489.03192138671903,1080.60119628906,252.177368164063,964.875305175781,260.832366943359,875.967163085938,260.211486816406
15302,644.122253417969,384.47723388671903,524.863647460938,432.009429931641,432.913146972656,484.902679443359,1112.7392578125,240.129287719727,1000.3427734375,252.425933837891,911.935302734375,244.586624145508
15303,667.97509765625,380.353515625,548.559204101563,424.482849121094,456.021057128906,480.59814453125,1150.7951813246218,236.34893150783063,1039.2486554465115,242.40988814679997,947.283058174618,242.5284396438061
15304,708.5634765625,372.358489990234,592.023071289063,409.002563476563,488.081878662109,452.88409423828097,1198.3520317214748,228.5294949164225,1083.7358055810753,232.90139460760605,992.0574655361264,237.19392785967983
15305,720.821655273438,364.400543212891,608.541381835938,404.47235107421903,504.498413085938,440.267761230469,1252.14001464844,216.740127563477,1136.31140136719,228.167221069336,1040.92102050781,229.090194702148
15306,736.572143554688,361.088897705078,624.634765625,400.399475097656,524.182739257813,428.5712890625,1276.20715332031,208.772811889648,1164.1982421875,220.913436889648,1064.91589355469,220.120758056641
15307,736.586669921875,361.08984375,624.641296386719,400.397369384766,524.181335449219,428.570495605469,1276.20532226563,208.772994995117,1164.197265625,220.913925170898,1064.92370605469,220.118087768555
15308,756.751708984375,368.6923828125,644.250915527344,393.27801513671903,540.27001953125,424.721130371094,1296.38830566406,212.683563232422,1184.48010253906,216.166961669922,1088.06848144531,208.878402709961
15309,776.005126953125,376.163513183594,660.034301757813,392.397369384766,559.932495117188,427.861785888672,1316.345703125,224.576614379883,1200.7646484375,212.696929931641,1105.1279296875,208.979843139648
15310,792.061279296875,376.045745849609,676.399108886719,392.286590576172,576.890991210938,428.421173095703,1328.802734375,251.909790039063,1220.2880859375,212.755828857422,1124.59533691406,204.748947143555
15311,812.099792480469,368.809448242188,696.449523925781,393.260192871094,596.836181640625,432.36065673828097,1336.65808105469,268.515167236328,1236.62231445313,216.513748168945,1144.791015625,199.910110473633
15312,828.487426757813,360.712707519531,712.820434570313,396.449829101563,612.059936523438,429.280090332031,1348.203125,284.282775878906,1252.64453125,224.196578979492,1164.55969238281,196.410018920898
15313,840.63525390625,356.693786621094,724.986083984375,393.138275146484,621.045776367188,424.431243896484,1356.21801757813,304.399871826172,1264.34228515625,232.7666015625,1176.36706542969,196.993057250977
15314,856.6689453125,353.139801025391,744.176818847656,389.448852539063,636.454345703125,416.608947753906,1356.56420898438,320.440490722656,1272.52978515625,241.115661621094,1188.86828613281,196.552062988281
15315,880.522033691406,356.493804931641,764.652709960938,388.385223388672,652.8359375,412.953918457031,1356.35412597656,336.879425048828,1276.72216796875,248.344223022461,1204.287109375,192.846313476563
15316,920.461303710938,364.784515380859,804.379089355469,384.829681396484,700.573425292969,424.704345703125,1352.38342285156,372.776702880859,1292.72607421875,272.225006103516,1224.59533691406,204.710464477539
15317,920.453002929688,364.788604736328,804.373413085938,384.833374023438,700.5712890625,424.707214355469,1352.38830566406,372.779449462891,1292.72741699219,272.230255126953,1224.9940637919758,206.65440730687408
15318,940.027038574219,372.525939941406,824.494934082031,388.837249755859,724.809997558594,432.29345703125,1348.42956542969,388.060028076172,1296.77600097656,280.270141601563,1228.89453125,212.869033813477
15319,956.773193359375,368.38623046875,844.783142089844,396.05792236328097,744.033325195313,432.37823486328097,1347.88598632813,393.099487304688,1296.43334960938,288.768218994141,1232.09875488281,224.518463134766
15320,976.491027832031,368.856567382813,864.566650390625,397.279998779297,756.295288085938,428.5986328125,1348.47668457031,404.270874023438,1296.4306640625,300.682189941406,1232.81286621094,232.907272338867
15321,992.847473144531,369.007080078125,884.341918945313,397.303100585938,772.232849121094,424.359802246094,1348.08422851563,416.517028808594,1296.111328125,308.770629882813,1236.4775390625,240.149398803711
15322,1008.55706787109,369.01239013671903,900.3046875,397.134643554688,788.443725585938,416.491790771484,1348.875,424.431823730469,1296.84130859375,316.502746582031,1244.78735351563,240.685073852539
15323,1020.38220214844,372.244903564453,912.661376953125,396.438507080078,804.431579589844,412.742034912109,1352.47045898438,436.091705322266,1300.69921875,320.796020507813,1253.06420898438,243.896331787109
15324,1028.75512695313,368.891723632813,928.537231445313,392.930603027344,820.03271484375,408.53857421875,1348.25463867188,448.112579345703,1304.38049316406,328.432312011719,1264.71362304688,244.526062011719
15325,1048.35424804688,372.790283203125,940.253540039063,389.34539794921903,832.51513671875,412.393188476563,1340.35949707031,456.750213623047,1312.16613769531,336.676513671875,1280.205078125,248.550384521484
15326,1064.52416992188,380.471069335938,948.825378417969,388.946441650391,844.598388671875,416.958129882813,1324.34497070313,464.55828857421903,1316.76831054688,348.223571777344,1292.20617675781,256.540832519531
15327,1076.46533203125,376.702850341797,964.353637695313,388.615142822266,860.332824707031,420.53485107421903,1312.53430175781,476.778167724609,1320.46252441406,356.610412597656,1296.89428710938,264.443237304688
15328,1096.232421875,376.494323730469,980.744323730469,388.575775146484,872.737854003906,420.71826171875,1316.26098632813,488.7421875,1324.09423828125,368.192565917969,1300.98107910156,276.292724609375
15329,1116.14282226563,380.888122558594,1000.42120361328,385.470153808594,888.209716796875,420.52508544921903,1320.70141601563,497.064666748047,1320.78955078125,376.519409179688,1301.13171386719,288.572723388672
15330,1132.29772949219,384.514099121094,1016.40307617188,384.486907958984,904.230895996094,412.72491455078097,1324.58386230469,512.106872558594,1320.30908203125,388.554260253906,1296.60766601563,304.306701660156
15331,1148.591796875,385.003265380859,1032.50952148438,381.134399414063,916.927368164063,408.422241210938,1324.54504394531,520.393920898438,1316.36169433594,404.406677246094,1291.84362792969,320.335632324219
15332,1164.84704589844,388.605834960938,1048.76220703125,380.99774169921903,936.751831054688,397.046966552734,1328.07043457031,536.246337890625,1316.08935546875,420.193969726563,1288.04956054688,332.693054199219
15333,1184.54724121094,396.502990722656,1068.455078125,381.10968017578097,956.16943359375,388.73272705078097,1324.98962402344,552.569763183594,1317.12670898438,432.375335693359,1296.19970703125,344.222900390625
15334,1200.38415527344,400.734039306641,1084.39916992188,384.019958496094,972.28173828125,388.181762695313,1332.69592285156,572.273315429688,1320.79260253906,448.089111328125,1308.1484375,352.872100830078
15335,1212.73413085938,412.146270751953,1096.68762207031,384.552551269531,988.105651855469,388.216949462891,1332.73852539063,588.4033203125,1324.60705566406,460.2138671875,1316.57202148438,368.155059814453
15336,1232.69921875,416.564910888672,1112.87170410156,387.982269287109,1004.57678222656,392.17742919921903,1329.15808105469,605.182434082031,1328.45727539063,472.880432128906,1329.33190917969,385.090911865234
15337,1244.51306152344,424.638061523438,1128.38989257813,388.586059570313,1020.626953125,396.357788085938,1328.38586425781,625.126525878906,1328.85034179688,492.261901855469,1336.02954101563,400.639465332031
15338,1256.46215820313,436.791107177734,1144.13500976563,392.502014160156,1032.72509765625,396.683166503906,1320.34765625,640.443908691406,1331.97546386719,507.944488525391,1331.95092773438,416.527496337891
15339,1268.44677734375,448.490051269531,1156.25915527344,396.315643310547,1043.98840332031,392.972900390625,1323.91137695313,656.4677734375,1331.89978027344,520.794311523438,1328.19067382813,436.095520019531
15340,1272.57946777344,456.038543701172,1160.56030273438,397.011169433594,1052.1455078125,384.587371826172,1328.31286621094,668.757446289063,1328.58715820313,536.751220703125,1320.79345703125,452.682037353516
15341,1276.68688964844,464.506591796875,1168.27685546875,400.904388427734,1060.11010742188,380.023254394531,1336.41943359375,680.445495605469,1324.13793945313,552.238159179688,1315.96850585938,468.680328369141
15342,1280.20166015625,476.494934082031,1176.10534667969,408.553253173828,1068.76892089844,372.9619140625,1348.33068847656,688.262451171875,1320.33972167969,564.147094726563,1316.92309570313,480.614410400391
15343,1280.38525390625,491.698150634766,1180.69506835938,412.792053222656,1080.42590332031,375.776000976563,1352.38940429688,688.699401855469,1320.1298828125,572.367797851563,1324.51892089844,492.34033203125
15344,1284.0648385963923,486.7986856767265,1188.64196777344,416.759521484375,1088.52197265625,376.725830078125,1356.41430664063,688.919921875,1323.93115234375,576.324340820313,1328.74755859375,496.634185791016
15345,1292.8513022620232,481.7005682647549,1196.61730957031,420.929504394531,1096.35327148438,388.113220214844,1360.57922363281,688.680786132813,1332.3020104688749,574.9244526450235,1324.338022546238,491.04451515690505
15346,1301.585098417498,478.1981426323116,1204.69744873047,432.0543823242185,1101.06811523438,396.825378417969,1360.80908203125,688.167724609375,1334.863273024369,572.5290384132092,1319.622610338946,486.8573339661378
15347,1309.2797813759876,475.6398927127309,1211.931152343755,436.9830169677735,1112.10473632813,412.424194335938,1355.98791503906,680.807189941406,1334.501961766823,569.328545745522,1316.573777522232,483.4050099852136
15348,1315.485234094525,473.88476759288903,1218.37713623047,444.490127563477,1119.98950195313,424.265808105469,1348.40893554688,672.861694335938,1331.2230059804606,566.3379507084514,1315.176361239478,479.93904145210865
15349,1320.123452581037,473.0041808579497,1224.374816894535,452.1121063232419,1120.74291992188,428.703247070313,1340.41162109375,665.019775390625,1331.094857013582,563.0948986387683,1312.1707054250203,477.38813655851607
15350,1324.2328015946036,473.8105034292955,1228.2450561523451,452.871353149414,1120.9189453125,431.915435791016,1336.60778808594,657.015747070313,1328.3971832934776,561.1427392298756,1310.7769156304978,475.41728843354497
15351,1329.0339723715206,473.6257822950954,1232.1265258789049,456.372756958008,1124.55578613281,429.189453125,1336.07458496094,657.053833007813,1328.7707239950578,560.3844461212681,1307.8700101429952,474.7635180588358
15352,1332.8624760887012,474.55809311048586,1236.405578613285,456.570007324219,1128.69470214844,428.665252685547,1336.91149902344,660.501953125,1326.503895631767,561.2034730586375,1306.577101751122,475.0788774382248
15353,1336.9677377257171,474.1742096524099,1240.69213867188,455.845886230469,1136.27453613281,424.563629150391,1344.29284667969,664.30419921875,1324.44970703125,568.475952148438,1303.6706504727256,476.23615670904576
15354,1340.2903006878716,475.7668902595693,1252.69763183594,452.209533691406,1140.833984375,420.514099121094,1352.37768554688,664.882141113281,1323.8704967773904,563.5871512030228,1303.487180863686,477.5636929254261
15355,1342.7448288890084,475.38413992515905,1260.566894531255,449.0026245117185,1144.91638183594,416.589630126953,1356.61975097656,664.724365234375,1324.3435965291844,563.1051353835476,1301.538260355984,478.9273734799767
15356,1345.1127061330144,473.1023292669968,1260.6078491210951,449.029312133789,1148.556640625,419.748992919922,1356.92138671875,665.113525390625,1322.3466514623185,563.9254380167515,1301.1327285156067,480.8287070579525
15357,1359.5512770942355,461.9442066288695,1256.335205078125,448.763870239258,1148.37121582031,416.71923828125,1352.43151855469,665.408935546875,1323.7647353513564,565.0911547949843,1299.1553266642236,483.70797175953464
15358,1352.60815429688,440.367797851563,1254.274047851565,448.806427001953,1148.14916992188,419.93878173828097,1360.49633789063,656.9931640625,1323.1774906019668,566.738283523053,1298.7790428974924,488.83660711579864
15359,1348.65893554688,436.191986083984,1256.25842285156,448.918487548828,1144.82165527344,420.415252685547,1376.47485351563,652.285888671875,1326.068138326218,569.6973248283263,1288.46740722656,517.23583984375
15360,1348.97595214844,432.016845703125,1252.62829589844,448.9141235351565,1144.92687988281,420.29754638671903,1376.73815917969,652.171875,1329.0251966059925,568.9749382689139,1288.18041992188,516.608947753906
15361,1352.78967285156,428.258666992188,1252.7152709960951,448.7820892333985,1144.83801269531,423.76788330078097,1376.92468261719,652.096923828125,1329.2015091125609,569.3911558371034,1287.96899414063,516.459106445313
15362,1352.80395507813,425.027679443359,1252.6650390625,448.478790283203,1144.35656738281,424.43115234375,1376.64562988281,652.392700195313,1331.7317633222003,567.860265306736,1324.90966796875,500.105651855469
15363,1352.46936035156,424.583923339844,1252.63745117188,448.1526489257815,1144.48449707031,421.211761474609,1372.48413085938,652.854614257813,1331.6738593529128,567.6157580604475,1325.14074707031,497.551574707031
15364,1352.5869140625,420.799346923828,1252.46435546875,446.577087402344,1144.38134765625,421.094482421875,1356.92456054688,660.22265625,1328.5161287447036,568.5623307374707,1325.20532226563,496.824249267578
15365,1352.77526855469,428.109497070313,1252.419250488285,444.9038696289065,1144.33227539063,420.721557617188,1344.79455566406,664.213623046875,1327.4065357223749,567.631316085096,1327.71691894531,496.46905517578097
15366,1348.79614257813,432.719085693359,1252.363586425785,443.00454711914097,1144.41857910156,420.207153320313,1332.49462890625,664.190551757813,1323.7545931675315,567.6905401678429,1327.88061523438,496.185974121094
15367,1340.21423339844,444.274780273438,1248.51385498047,441.0885620117185,1144.24621582031,416.473876953125,1312.46130371094,660.803161621094,1322.328670457514,566.4479317989824,1325.61108398438,493.629455566406
15368,1336.52844238281,452.332885742188,1244.81903076172,440.8037872314455,1144.18103027344,416.038818359375,1300.669921875,656.536926269531,1318.0145985107283,566.3443086940247,1328.18005371094,493.332885742188
15369,1332.33312988281,453.004455566406,1246.439270019535,438.99235534668,1144.14086914063,416.58819580078097,1292.46081542969,656.091918945313,1314.8848638435927,565.6478569283022,1328.44177246094,492.757965087891
15370,1328.84448242188,456.533477783203,1246.364501953125,438.89923095703097,1143.99169921875,416.546142578125,1284.60900878906,656.001220703125,1314.2299989462283,565.3415619445341,1328.17919921875,492.827209472656
15371,1328.75671386719,456.61846923828097,1246.3143920898451,439.01904296875,1144.03454589844,416.669067382813,1279.89587402344,656.639404296875,1310.2969931122718,565.1872536551518,1328.29284667969,492.933349609375
15372,1328.99975585938,460.274780273438,1244.76623535156,440.534164428711,1144.16625976563,416.606323242188,1272.71813964844,660.891784667969,1307.8014878475608,564.7262949185305,1329.2734375,493.064422607422
15373,1339.4676866316695,472.3410842470291,1244.59411621094,440.500396728516,1144.17248535156,416.300689697266,1268.6171875,664.83203125,1308.1786104450948,564.3191001254089,1334.348439304541,487.51155822206795
15374,1342.8178970559406,479.727354195406,1248.11395263672,438.8060455322265,1144.27697753906,416.380035400391,1256.66821289063,656.997802734375,1305.9387454838627,562.8229552262168,1339.9486958852262,484.7876571083949
15375,1344.707500297246,488.439581629201,1248.60437011719,438.61897277832,1148.12451171875,416.244934082031,1244.28076171875,644.941101074219,1306.411626945075,561.9271967763838,1343.1144433449513,484.45197170640495
15376,1346.4110273141905,495.83294357953105,1252.19744873047,438.70930480957054,1148.72717285156,413.080169677734,1232.13464355469,633.069763183594,1303.4089647414862,562.0961229908609,1347.2183561376903,486.12190949393687
15377,1348.4746347137814,505.05528475785616,1254.399169921875,438.969131469727,1152.55981445313,412.777465820313,1216.24951171875,628.874633789063,1302.073860931948,563.755324442767,1348.9459637918592,489.9081497704975
15378,1350.857265601836,513.1880625749329,1264.2333984375,440.582214355469,1160.04431152344,412.313232421875,1204.29150390625,624.497924804688,1297.36499023438,580.034790039063,1348.53737888416,493.57279072694973
15379,1355.693133965204,524.0228544789215,1272.15844726563,444.364196777344,1168.75573730469,412.339416503906,1192.38879394531,612.197631835938,1288.3330438642326,573.0650108254714,1350.0317611495504,498.791865058385
15380,1360.0838619291203,533.3738784027069,1280.161437988285,452.84465026855503,1183.79650878906,416.458709716797,1188.3613891601549,599.9441833496095,1281.4047216545382,568.9679834954866,1349.381400167419,504.6776245187912
15381,1363.9410437773952,543.9646239478604,1284.24041748047,460.5804138183595,1192.21923828125,420.193542480469,1178.17742919922,602.2615966796875,1274.6151380623437,567.3776736821688,1346.473212361173,511.0014082211948
15382,1364.0992773711507,552.4767075869167,1288.24243164063,468.33413696289097,1196.27380371094,420.327941894531,1166.21685791016,604.6549072265625,1268.047731745747,568.4969352570841,1341.4681068659456,517.1345424806841
15383,1361.33498534105,559.6091656788826,1288.262329101565,472.854888916016,1196.9833984375,416.650756835938,1156.51495361328,604.988494873047,1261.7829561573549,572.9044452494414,1334.847234987163,522.279898472357
15384,1357.7577547202616,565.9059032696812,1284.873657226565,476.153549194336,1204.28051757813,416.350372314453,1147.0800170898451,608.83544921875,1252.8394502534263,575.7912391441839,1328.2804426352434,529.0112830066874
15385,1356.479398974901,574.9283995522717,1286.3505859375,476.516357421875,1215.90942382813,412.295166015625,1137.4239420509834,608.044762154262,1244.375864622877,581.3624635443074,1319.7083438578195,535.1078046819638
15386,1350.951985519234,581.8239984094553,1288.44519042969,476.9176330566405,1221.8020934068963,412.13346709743047,1117.106489617049,617.8222115680977,1233.0601370299432,585.4635048051242,1311.2216847246727,542.7743603200263
15387,1344.2889763449766,585.6038531859635,1289.6111269656285,483.885527891457,1230.324942124318,409.0177672474364,1104.3127964006349,621.5508478670195,1223.2788530195514,591.7865961326555,1301.0373759629977,549.6605592338217
15388,1329.5531848834676,621.7807066736659,1291.6058914561193,486.2624024985756,1238.2798037790865,408.9062110129164,1080.6739893294284,628.1312700051834,1193.3102467966,599.4227858823194,1287.1808664342675,561.2756991737867
15389,1308.80700683594,620.998046875,1295.526076191831,493.5895151219065,1252.28100585938,404.859466552734,1064.47180175781,632.646240234375,1182.75274658203,606.593627929688,1273.5168476228955,570.3215121891905
15390,1296.08947753906,633.297058105469,1308.60949707031,508.422790527344,1264.53979492188,416.194854736328,1048.24975585938,632.737670898438,1168.1767578125,616.185852050781,1258.93477095939,578.2325946877718
15391,1280.73913574219,644.287963867188,1308.98132324219,520.581298828125,1280.41284179688,428.220550537109,1031.89587782742,633.061135042718,1145.1354893590683,616.1226465133302,1245.1216067180403,588.010096591082
15392,1260.65258789063,647.938842773438,1308.53857421875,539.958557128906,1292.30004882813,440.77020263671903,1014.3093633683671,633.4856654628088,1129.0259261557014,618.2315774244486,1229.7883564502465,597.0227421513981
15393,1248.70715332031,651.892639160156,1304.5859375,551.997802734375,1300.55627441406,456.397979736328,996.516357421875,633.0302734375,1116.7705078125,624.12109375,1208.3052591596816,620.1350235239393
15394,1240.35498046875,649.132202148438,1304.08959960938,556.554016113281,1316.15539550781,464.355346679688,976.904846191406,632.958129882813,1100.45471191406,624.298400878906,1192.78918457031,621.16650390625
15395,1228.90954589844,648.551208496094,1300.6962890625,560.608642578125,1329.04431152344,472.252014160156,956.3408203125,636.233276367188,1076.845703125,623.969909667969,1168.85034179688,623.692749023438
15396,1216.38671875,644.624389648438,1300.20483398438,564.2236328125,1340.75451660156,480.3515625,940.054077148438,636.498840332031,1056.9404296875,627.889831542969,1148.42504882813,632.171875
15397,1208.08129882813,640.697265625,1296.63989257813,568.000366210938,1348.72692871094,488.165405273438,915.849243164063,636.291625976563,1032.68884277344,632.711669921875,1128.33154296875,636.733215332031
15398,1208.08093261719,640.694091796875,1296.63171386719,568.004211425781,1348.72326660156,488.162170410156,915.847412109375,636.290222167969,1023.7692785232778,631.2536520455841,1128.33349609375,636.734741210938
15399,1196.94274902344,633.127136230469,1292.95166015625,568.623413085938,1349.29736328125,492.884735107422,892.314453125,632.643859863281,1008.83312988281,633.179626464844,1108.45654296875,636.201904296875
15400,1164.03784179688,640.427124023438,1276.58569335938,580.289733886719,1340.73022460938,507.966278076172,860.228271484375,636.743713378906,972.591613769531,632.573852539063,1064.37719726563,632.709594726563
15401,1148.10876464844,640.851196289063,1264.46997070313,588.324462890625,1328.9990234375,516.319396972656,848.112365722656,648.523803710938,956.324340820313,632.233276367188,1044.59228515625,635.803955078125
15402,1132.29895019531,644.103393554688,1248.4638671875,592.572265625,1312.70092773438,524.2822265625,840.700317382813,653.072692871094,948.748168945313,633.204956054688,1033.14453125,640.43115234375
15403,1111.87145996094,644.585083007813,1228.24670410156,600.007019042969,1300.47509765625,532.36962890625,836.6884765625,656.839477539063,944.886962890625,636.512512207031,1028.70544433594,648.273742675781
15404,1088.57739257813,644.597351074219,1208.70434570313,604.324645996094,1292.35913085938,540.135986328125,832.464965820313,664.18115234375,944.724365234375,640.237365722656,1025.09594726563,652.609680175781
15405,1071.89282226563,648.617065429688,1196.27392578125,604.986999511719,1284.36206054688,544.903076171875,828.83544921875,664.34521484375,944.55712890625,643.880126953125,1028.34020996094,652.816467285156
15406,1052.65795898438,649.048645019531,1176.50512695313,608.603515625,1272.36804199219,560.740539550781,828.2880859375,664.908386230469,940.801879882813,644.007995605469,1028.4775390625,652.326049804688
15407,1040.49169921875,649.344787597656,1156.4072265625,612.542114257813,1256.74523925781,572.650573730469,832.785034179688,676.674682617188,936.880615234375,643.974609375,1021.08142089844,651.537719726563
15408,1040.49658203125,649.334716796875,1156.40576171875,612.536865234375,1256.75109863281,572.652465820313,832.772155761719,676.666625976563,936.863159179688,643.9658203125,1027.9439629573342,641.9251308321004
15409,1034.9189955870245,650.0912725334615,1144.76184082031,619.787780761719,1244.63452148438,580.339721679688,840.001525878906,688.740356445313,937.052368164063,643.998168945313,1032.5218212965565,632.6069372273846
15410,1030.2220184322675,652.7224791312532,1136.60607910156,620.876708984375,1236.38818359375,584.830322265625,844.2412109375,692.728759765625,968.081970214844,644.62353515625,1036.15444395062,626.1619170689902
15411,1024.141341628978,654.258497876805,1132.46337890625,624.025634765625,1224.65454101563,584.4326171875,848.225891113281,696.322692871094,972.699462890625,644.520751953125,1038.4509087101496,622.6191374712942
15412,1017.8681469693834,657.2331900479022,1120.65234375,620.753662109375,1200.76354980469,576.761474609375,848.686279296875,697.324096679688,976.279357910156,644.49755859375,1040.2811144859834,622.2755038261478
15413,1011.188803326841,658.7658994738963,1112.39965820313,620.385009765625,1196.65075683594,576.452331542969,852.190979003906,700.526489257813,966.5614256748128,646.8918468189623,1040.3892135564936,620.697816893263
15414,1003.702095992983,658.9250199121882,1100.208740234375,623.7700805664065,1192.67053222656,583.794921875,848.578430175781,696.3828125,961.3073949888828,642.9214034912399,1040.5983460001094,622.1435789641314
